File Path	Predicted Class	Predicted Value
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__294_1311681084248_D.wav	normal	1.944254994392395
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108011117.wav	normal	2.3500473499298096
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__161_1307101199321_D.wav	normal	2.1886706352233887
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__113_1306244002866_C.wav	normal	1.9888564348220825
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__154_1306935608852_A.wav	normal	2.2386903762817383
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__159_1307018640315_C.wav	normal	1.9560359716415405
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__203_1308162026258_C.wav	normal	1.8359763622283936
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__118_1306262335509_C2.wav	normal	1.839630365371704
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101091156.wav	normal	2.138432502746582
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__163_1307104470471_D.wav	normal	2.95124888420105
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__220_1308250132896_A.wav	normal	2.1358423233032227
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__145_1307987561278_D.wav	normal	2.1498324871063232
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__136_1306429977501_D.wav	normal	2.151171922683716
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__103_1305031931979_A.wav	normal	1.8756587505340576
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__245_1309200438094_C.wav	normal	1.6046626567840576
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__128_1306344005749_C.wav	normal	2.685941696166992
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__159_1307018640315_B.wav	normal	1.8710384368896484
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__210_1308162935880_D.wav	normal	2.451129674911499
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__232_1308748524018_D.wav	normal	2.2359209060668945
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__193_1308078104592_D.wav	murmur	1.4923298358917236
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108011116.wav	normal	1.9247629642486572
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101152256.wav	extrahls	2.049344539642334
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__202_1308145175747_B.wav	normal	2.634657382965088
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__134_1306428161797_B.wav	normal	3.009129762649536
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__282_1311166081161_D.wav	normal	2.101162910461426
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106100606.wav	artifact	0.6657262444496155
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__154_1306935608852_D.wav	normal	2.439540386199951
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__235_1308749032454_D1.wav	normal	3.0255141258239746
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__191_1308077299430_C.wav	normal	2.4531447887420654
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__108_1305654420093_C.wav	normal	1.8767099380493164
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__137_1306764999211_B1.wav	murmur	1.6762924194335938
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__270_1309369533040_D.wav	normal	2.297544240951538
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__145_1307987561278_A.wav	normal	1.9593852758407593
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__136_1306429977501_A.wav	normal	1.8316551446914673
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108011113.wav	normal	2.2096080780029297
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__193_1308078104592_A.wav	murmur	1.3741682767868042
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__259_1309352630271_B.wav	normal	2.1081104278564453
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__274_1311075637574_C.wav	normal	2.4157626628875732
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108011111.wav	normal	2.199962615966797
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__134_1306428161797_A.wav	normal	1.8343713283538818
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__176_1307988171173_A1.wav	normal	1.8521549701690674
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__135_1306428972976_D.wav	normal	2.1450860500335693
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__284_1311168471850_C.wav	murmur	2.923689842224121
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__163_1307104470471_B1.wav	normal	2.1466901302337646
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__169_1307970398039_B.wav	normal	1.7554932832717896
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__123_1306331925797_D.wav	normal	1.9360771179199219
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__181_1308052613891_C.wav	murmur	2.015314817428589
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__163_1307104470471_B.wav	normal	2.300447463989258
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101110659.wav	normal	1.742478609085083
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__126_1306777102824_D1.wav	normal	2.743459463119507
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__288_1311164615284_B.wav	murmur	1.9546552896499634
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__281_1311165683454_C.wav	murmur	1.1510095596313477
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__293_1311680805936_B.wav	normal	2.8304340839385986
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__20110501548.wav	normal	1.593172311782837
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__293_1311680805936_B2.wav	normal	2.0671842098236084
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__170_1307970562729_D.wav	normal	2.6154630184173584
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__122_1306325762831_B.wav	normal	2.513029098510742
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__138_1306762146980_C.wav	normal	2.9472126960754395
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__189_1308075231945_C.wav	murmur	2.3070547580718994
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__272_1309370164386_B.wav	normal	1.53589928150177
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__153_1306848820671_D.wav	normal	2.1108014583587646
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__278_1311163365896_C.wav	normal	2.0006375312805176
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__206_1308159601959_C1.wav	normal	1.4363563060760498
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101051105.wav	normal	1.4387288093566895
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__154_1306935608852_A2.wav	normal	2.387904644012451
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__186_1308073648738_D1.wav	normal	1.8838908672332764
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__180_1307990956284_D.wav	normal	2.0957939624786377
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__235_1308749032454_C1.wav	normal	1.8779805898666382
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__290_1311182875320_B.wav	normal	1.955703854560852
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__217_1308246111629_D.wav	normal	2.589059829711914
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106111419.wav	extrahls	2.0789411067962646
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__106_1306776721273_D.wav	normal	2.4414031505584717
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__197_1308141235553_B.wav	murmur	1.337408423423767
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__122_1306325762831_A.wav	normal	2.5178134441375732
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__160_1307100683334_C.wav	normal	2.2853329181671143
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__268_1309368960960_E.wav	normal	3.075718641281128
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__126_1306777102824_C1.wav	normal	1.8621693849563599
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__300_1311772096120_B.wav	normal	2.6424763202667236
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101241434.wav	extrahls	2.374157428741455
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__189_1308075231945_A.wav	normal	1.9702352285385132
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201104012144.wav	normal	2.395787477493286
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__300_1311772096120_C.wav	normal	2.1741154193878174
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__222_1308336218979_B.wav	normal	2.189013957977295
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__137_1306764999211_A.wav	murmur	1.2406858205795288
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__248_1309201683806_D.wav	murmur	1.281769037246704
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__155_1306935902813_D.wav	normal	2.1901772022247314
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__214_1308245489717_A1.wav	normal	1.985471248626709
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__157_1306937583792_C.wav	normal	1.7784738540649414
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__125_1306332456645_B2.wav	normal	2.224985361099243
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106191034.wav	artifact	0.34918877482414246
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__271_1309369876160_B.wav	extrastole	3.3421945571899414
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__196_1308141034858_D.wav	normal	1.87482488155365
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__280_1311165195344_B.wav	murmur	1.5652517080307007
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__239_1309195730333_D.wav	normal	2.2386929988861084
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__229_1308594979317_C.wav	normal	2.276207447052002
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__227_1308594233667_D.wav	normal	2.2767934799194336
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__255_1309351210897_B.wav	normal	1.6808347702026367
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__278_1311163365896_D.wav	normal	2.2080111503601074
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__137_1306764999211_D2.wav	normal	1.958021879196167
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__180_1307990956284_B.wav	normal	1.9469730854034424
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__268_1309368960960_A.wav	normal	2.6030170917510986
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__260_1309353164458_A.wav	normal	1.921863079071045
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__169_1307970398039_C1.wav	normal	2.1769559383392334
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__217_1308246111629_B.wav	normal	2.1704087257385254
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__106_1306776721273_B.wav	normal	2.28031587600708
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__162_1307101835989_C.wav	normal	2.422499418258667
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__300_1311772096120_D.wav	normal	2.6951839923858643
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__130_1306347376079_A.wav	murmur	1.1974281072616577
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__112_1306243000964_C.wav	normal	2.982708692550659
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__165_1307109069581_B.wav	normal	1.6648430824279785
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__117_1306262456650_B1.wav	normal	1.4242610931396484
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106030607.wav	artifact	0.34760913252830505
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__245_1309198844065_A.wav	normal	1.517722249031067
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__167_1307111318050_D.wav	normal	2.058500051498413
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__155_1306935902813_B.wav	normal	2.1148600578308105
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__248_1309201683806_B.wav	normal	1.6854517459869385
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106061104.wav	artifact	0.1557961255311966
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__217_1308246111629_A.wav	normal	2.276763439178467
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__105_1305033453095_D.wav	normal	2.384945869445801
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__242_1309197394064_C.wav	normal	1.8177496194839478
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__184_1308073010307_C.wav	normal	2.626685380935669
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__121_1306263877235_B.wav	normal	2.413874626159668
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__254_1309350589009_B.wav	murmur	1.2625619173049927
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__176_1307988171173_C.wav	normal	1.6737769842147827
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__174_1307987737137_C.wav	normal	1.4676750898361206
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106040930.wav	artifact	0.04821233078837395
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__132_1306758754432_B.wav	normal	2.8874599933624268
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222257.wav	normal	2.9230384826660156
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__146_1306778707532_C.wav	normal	2.7067465782165527
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__156_1306936373241_D.wav	normal	2.390420913696289
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222241.wav	normal	1.9155367612838745
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__116_1306258689913_B.wav	normal	2.1782705783843994
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201102081045.wav	normal	2.5486273765563965
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201105011546.wav	murmur	1.6265125274658203
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__107_1305654946865_D.wav	normal	2.6521761417388916
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__215_1308245664733_D.wav	normal	2.770914077758789
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__118_1306262335509_A.wav	normal	2.456831693649292
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__155_1306935902813_B2.wav	normal	2.525641679763794
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__132_1306758754432_A.wav	normal	2.5109457969665527
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__213_1308245263936_B.wav	normal	2.3888425827026367
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__146_1306778707532_D31.wav	normal	2.6427483558654785
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__242_1309197394064_A.wav	extrastole	2.4266579151153564
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222254.wav	normal	2.2260797023773193
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__204_1308159229275_B1.wav	normal	1.8278906345367432
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__143_1306763822290_D.wav	normal	2.362332344055176
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222244.wav	murmur	1.2394859790802002
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__105_1305033453095_B.wav	normal	2.4535775184631348
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201105031730.wav	artifact	1.0542868375778198
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__147_1306523973811_D.wav	normal	2.2096312046051025
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__212_1308245076477_C.wav	normal	2.305604934692383
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__101_1305030823364_D.wav	extrastole	2.8956961631774902
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103201314.wav	extrahls	1.616603136062622
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103232251.wav	artifact	0.37060946226119995
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__151_1306779785624_A1.wav	normal	1.98140287399292
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201102200848.wav	murmur	2.47062611579895
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__152_1306779561195_B.wav	normal	2.4067957401275635
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__152_1306779561195_C.wav	normal	1.7452220916748047
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__167_1307111318050_C1.wav	normal	2.4015488624572754
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__194_1308139824187_C.wav	normal	2.4752209186553955
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__240_1309196119795_D.wav	normal	2.392747163772583
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101220549.wav	normal	2.363166093826294
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201101061552.wav	normal	1.796065330505371
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__177_1307989650056_C.wav	normal	1.6212793588638306
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__132_1306758754432_D.wav	normal	2.714015007019043
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__164_1307106095995_D.wav	normal	2.510467767715454
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__232_1308748524018_A1.wav	normal	2.124368667602539
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222247.wav	normal	2.085916757583618
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__139_1306519274653_B.wav	murmur	1.9799954891204834
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106211725.wav	normal	1.816692590713501
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__107_1305654946865_B.wav	normal	2.7247281074523926
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__173_1307973611151_D.wav	normal	1.5696630477905273
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__144_1306522408528_A.wav	normal	2.339078664779663
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__101_1305030823364_F.wav	normal	2.2510650157928467
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103011036.wav	normal	1.8931807279586792
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__175_1307987962616_C.wav	normal	1.1669877767562866
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__139_1306519274653_C.wav	normal	2.926717519760132
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103241336.wav	normal	2.977264881134033
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__156_1306936373241_C.wav	normal	1.4625473022460938
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__129_1306344506305_B.wav	normal	2.345327377319336
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__296_1311682952647_A.wav	normal	1.9015344381332397
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__115_1306259437619_D.wav	murmur	1.3025872707366943
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201103140236.wav	extrahls	1.8914732933044434
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__207_1308159792607_B3.wav	normal	1.8570109605789185
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__127_1306764300147_D.wav	normal	2.225323438644409
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__148_1306768801551_D.wav	normal	2.078892707824707
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__118_1306262335509_A1.wav	normal	1.5106332302093506
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__141_1306520154450_A.wav	normal	1.7322545051574707
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__286_1311170606028_B.wav	normal	2.135549545288086
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__2011040239.wav	normal	0.8670474886894226
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222234.wav	normal	1.3528074026107788
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__172_1307971284351_C.wav	normal	2.0626041889190674
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__178_1307989887769_A.wav	normal	2.373199701309204
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__109_1305653646620_D.wav	normal	1.8260976076126099
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201108222222.wav	normal	1.2810204029083252
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106130440.wav	artifact	0.2010652869939804
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__200_1308144251434_C1.wav	normal	1.982344627380371
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__296_1311682952647_B.wav	normal	2.259993076324463
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Aunlabelledtest__201106120928.wav	artifact	1.1695582866668701
/Users/aryamankedia/Downloads/aiheartbeat/Unlabelled/Bunlabelledtest__109_1305653972028_B.wav	normal	2.1778671741485596
